corpus,arch,seed,cell,input,loss,group,protocol,source,target,folds,macro_f1_0123,macro_f1_012,macro_map,micro_map,per_fold_macro_f1_0123,per_fold_macro_f1_012,per_fold_macro_map,per_fold_sd_macro_f1_0123,per_fold_sd_macro_f1_012,per_fold_sd_macro_map,weight_decay,tuned_on,selected_on,tuned_per_fold,normalization,checkpoint
amass_clean,medium_100ep,seed1,in_p__loss_p,p,p,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.20597222447395325,0.14962963263193765,0.41147077083587646,0.29218074679374695,0.20597222447395325,0.14962963263193765,0.41147077083587646,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_p,p,p,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.24386322498321533,0.3251509666442871,0.3555801212787628,0.3435943126678467,0.24386322498321533,0.3251509666442871,0.3555801212787628,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_p,p,p,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.29344362765550613,0.3912581702073415,0.3917164206504822,0.3899897038936615,0.29344362765550613,0.3912581702073415,0.3917164206504822,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_p,p,p,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.3354784697294235,0.447304626305898,0.41629090905189514,0.4010956585407257,0.3354784697294235,0.447304626305898,0.41629090905189514,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_p,p,p,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.23178836703300476,0.19140409429868063,0.4079417586326599,0.2892645299434662,0.23178836703300476,0.19140409429868063,0.4079417586326599,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_p,p,p,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.23333334177732468,0.31111112236976624,0.42856457829475403,0.4260328710079193,0.23333334177732468,0.31111112236976624,0.42856457829475403,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_p,p,p,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.20832244493067265,0.16665214548508325,0.45707422494888306,0.3147847354412079,0.20832244493067265,0.16665214548508325,0.45707422494888306,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_p,p,p,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.2453448250889778,0.3271264334519704,0.3837059438228607,0.4353165626525879,0.2453448250889778,0.3271264334519704,0.3837059438228607,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_p,p,p,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.32343839854002,0.43125119805336,0.42358487844467163,0.3472946286201477,0.32343839854002,0.43125119805336,0.42358487844467163,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pk,p,pk,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.19330843351781368,0.1625064785281817,0.34412315487861633,0.2667240500450134,0.19330843351781368,0.1625064785281817,0.34412315487861633,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pk,p,pk,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.2895694002509117,0.38609253366788227,0.3889135718345642,0.334354043006897,0.2895694002509117,0.38609253366788227,0.3889135718345642,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pk,p,pk,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.2338888868689537,0.3118518491586049,0.4089590907096863,0.4101983606815338,0.2338888868689537,0.3118518491586049,0.4089590907096863,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pk,p,pk,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.28769173473119736,0.3835889796415965,0.40566006302833557,0.3623734712600708,0.28769173473119736,0.3835889796415965,0.40566006302833557,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pk,p,pk,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.2595689445734024,0.21275859077771506,0.37224429845809937,0.2961951494216919,0.2595689445734024,0.21275859077771506,0.37224429845809937,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pk,p,pk,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.27634819969534874,0.36846426626046497,0.3983006477355957,0.3859216570854187,0.27634819969534874,0.36846426626046497,0.3983006477355957,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pk,p,pk,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.3134191259741783,0.4178921679655711,0.4144846796989441,0.4425000250339508,0.3134191259741783,0.4178921679655711,0.4144846796989441,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pk,p,pk,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.20070187374949455,0.1426024983326594,0.3563394248485565,0.28557804226875305,0.20070187374949455,0.1426024983326594,0.3563394248485565,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pk,p,pk,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.29717201367020607,0.3962293515602748,0.4391646087169647,0.39362937211990356,0.29717201367020607,0.3962293515602748,0.4391646087169647,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pkd,p,pkd,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.19321927055716515,0.2576256940762202,0.43025845289230347,0.3102705180644989,0.19321927055716515,0.2576256940762202,0.43025845289230347,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pkd,p,pkd,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.2806825079023838,0.3742433438698451,0.40465039014816284,0.34262579679489136,0.2806825079023838,0.3742433438698451,0.40465039014816284,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pkd,p,pkd,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.32480861246585846,0.43307814995447796,0.4120740592479706,0.395024836063385,0.32480861246585846,0.43307814995447796,0.4120740592479706,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pkd,p,pkd,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.2308879978954792,0.3078506638606389,0.37335214018821716,0.3672192692756653,0.2308879978954792,0.3078506638606389,0.37335214018821716,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pkd,p,pkd,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.2779029905796051,0.3705373207728068,0.37304508686065674,0.348188579082489,0.2779029905796051,0.3705373207728068,0.37304508686065674,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pkd,p,pkd,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.15879178047180176,0.16044032076994577,0.39469417929649353,0.29183706641197205,0.15879178047180176,0.16044032076994577,0.39469417929649353,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pkd,p,pkd,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.26147470995783806,0.34863294661045074,0.3944074511528015,0.32706910371780396,0.26147470995783806,0.34863294661045074,0.3944074511528015,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pkd,p,pkd,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.33961040526628494,0.45281387368837994,0.4398273229598999,0.4254874885082245,0.33961040526628494,0.45281387368837994,0.4398273229598999,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pkd,p,pkd,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.16898471489548683,0.1697573959827423,0.4144415855407715,0.2950683832168579,0.16898471489548683,0.1697573959827423,0.4144415855407715,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_p,pk,p,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.2288888916373253,0.30518518884976703,0.36126330494880676,0.3719949722290039,0.2288888916373253,0.30518518884976703,0.36126330494880676,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_p,pk,p,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.27808016166090965,0.3707735488812129,0.38479307293891907,0.32540661096572876,0.27808016166090965,0.3707735488812129,0.38479307293891907,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_p,pk,p,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.20525699481368065,0.18478709956010184,0.33925604820251465,0.27654388546943665,0.20525699481368065,0.18478709956010184,0.33925604820251465,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_p,pk,p,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.1464393511414528,0.1396969109773636,0.3166390657424927,0.2655009329319,0.1464393511414528,0.1396969109773636,0.3166390657424927,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_p,pk,p,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.27665178291499615,0.36886904388666153,0.4411095380783081,0.3691460192203522,0.27665178291499615,0.36886904388666153,0.4411095380783081,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_p,pk,p,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.2551378160715103,0.34018375476201373,0.3413795232772827,0.37515243887901306,0.2551378160715103,0.34018375476201373,0.3413795232772827,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_p,pk,p,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.18081549927592278,0.1934682826201121,0.35248443484306335,0.2896890640258789,0.18081549927592278,0.1934682826201121,0.35248443484306335,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_p,pk,p,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.3286013975739479,0.43813519676526386,0.37570151686668396,0.3535836338996887,0.3286013975739479,0.43813519676526386,0.37570151686668396,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_p,pk,p,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.2061670422554016,0.27488938967386883,0.361905038356781,0.40144819021224976,0.2061670422554016,0.27488938967386883,0.361905038356781,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pk,pk,pk,carepd_cross_PD-GaM_to_3DGait,cross,PD-GaM,3DGait,1,0.21303108520805836,0.18880334744850794,0.3282617926597595,0.2613637447357178,0.21303108520805836,0.18880334744850794,0.3282617926597595,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pk,pk,pk,carepd_cross_BMCLab_to_3DGait,cross,BMCLab,3DGait,1,0.26300473883748055,0.35067298511664075,0.403218537569046,0.43196919560432434,0.26300473883748055,0.35067298511664075,0.403218537569046,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pk,pk,pk,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.32335104793310165,0.43113473057746887,0.4190729856491089,0.366361141204834,0.32335104793310165,0.43113473057746887,0.4190729856491089,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_pk,pk,pk,carepd_cross_T-SDU-PD_to_3DGait,cross,T-SDU-PD,3DGait,1,0.3184523731470108,0.4246031641960144,0.4164136052131653,0.3656834065914154,0.3184523731470108,0.4246031641960144,0.4164136052131653,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
